Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,3/87,0.0005116814883260452,0.035542637744631,0,0,21.51515151515152,163.03769199784543,DCTN1;TUBA4A;OPTN
Reactome_2022,Membrane Trafficking R-HSA-199991,6/599,0.0006374113506935255,0.035542637744631,0,0,6.533220910623946,48.072062392118525,ALS2;DCTN1;CHMP2B;KIF5A;OPTN;UBQLN2
Reactome_2022,Vesicle-mediated Transport R-HSA-5653656,6/637,0.0008788805279419167,0.035542637744631,0,0,6.1277337559429474,43.12001428667369,ALS2;DCTN1;CHMP2B;KIF5A;OPTN;UBQLN2
Reactome_2022,Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,4/242,0.0009086386774475136,0.035542637744631,0,0,10.360294117647058,72.55897293859218,GLE1;FUS;HNRNPA2B1;HNRNPA1
Reactome_2022,FGFR2 Alternative Splicing R-HSA-6803529,2/26,0.0009963204237941185,0.035542637744631,0,0,48.872549019607845,337.7797704194284,TIA1;HNRNPA1
Reactome_2022,Macroautophagy R-HSA-1632852,3/114,0.0011228123475389,0.035542637744631,0,0,16.25962325962326,110.4340395393208,VCP;CHMP2B;SQSTM1
Reactome_2022,Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328,2/31,0.0014174693130427,0.035542637744631,0,0,40.43610547667343,265.2156512854863,CHMP2B;TUBA4A
Reactome_2022,Platelet Degranulation R-HSA-114608,3/125,0.0014637189770865,0.035542637744631,0,0,14.785394932935915,96.50094360946784,PFN1;TUBA4A;SOD1
Reactome_2022,Autophagy R-HSA-9612973,3/128,0.0015667534248263,0.035542637744631,0,0,14.428363636363637,93.18918906140004,VCP;CHMP2B;SQSTM1
Reactome_2022,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,3/130,0.0016379095734853,0.035542637744631,0,0,14.199713672154616,91.08171330477232,PFN1;TUBA4A;SOD1
Reactome_2022,Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505,2/35,0.0018055707503116,0.0356189866197847,0,0,35.52762923351159,224.42371839876355,HNRNPA2B1;SOD1
Reactome_2022,Early SARS-CoV-2 Infection Events R-HSA-9772572,2/37,0.0020164639791465,0.0364643902895663,0,0,33.49411764705882,207.87822023706013,VCP;CHMP2B
Reactome_2022,Interleukin-12 Signaling R-HSA-9020591,2/44,0.0028416743909962,0.0455260684255901,0,0,27.90196078431373,163.5992917401365,HNRNPA2B1;SOD1
Reactome_2022,SARS-CoV-1 Infection R-HSA-9678108,2/52,0.0039473547117495,0.0455260684255901,0,0,23.42823529411765,129.66847920672666,VCP;CHMP2B
Reactome_2022,mRNA Splicing - Major Pathway R-HSA-72163,3/181,0.0041793827610885,0.0455260684255901,0,0,10.105209397344227,55.35221120411676,FUS;HNRNPA2B1;HNRNPA1
Reactome_2022,SARS-CoV Infections R-HSA-9679506,4/369,0.0042134997155762,0.0455260684255901,0,0,6.711986301369863,36.71095194085766,VCP;TBK1;SIGMAR1;CHMP2B
Reactome_2022,G2/M Transition R-HSA-69275,3/182,0.0042442120867831,0.0455260684255901,0,0,10.048247841543931,54.88553017754977,DCTN1;TUBA4A;OPTN
Reactome_2022,Cellular Response To Chemical Stress R-HSA-9711123,3/182,0.0042442120867831,0.0455260684255901,0,0,10.048247841543931,54.88553017754977,VCP;SQSTM1;SOD1
Reactome_2022,Interleukin-12 Family Signaling R-HSA-447115,2/54,0.0042503297911881,0.0455260684255901,0,0,22.524886877828056,123.00297201006306,HNRNPA2B1;SOD1
Reactome_2022,Mitotic G2-G2/M Phases R-HSA-453274,3/184,0.0043757060215216,0.0455260684255901,0,0,9.936212958312408,53.97040268809236,DCTN1;TUBA4A;OPTN
Reactome_2022,Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,2/55,0.0044057485573151,0.0455260684255901,0,0,22.098779134295228,119.88245371315708,DCTN1;SQSTM1
Reactome_2022,mRNA Splicing R-HSA-72172,3/189,0.004715227161258,0.0465092860905909,0,0,9.666666666666666,51.78392912781091,FUS;HNRNPA2B1;HNRNPA1
Reactome_2022,Selective Autophagy R-HSA-9663891,2/61,0.0053927087697511,0.0508429801883231,0,0,19.845463609172484,103.6470509502107,VCP;SQSTM1
Reactome_2022,Signaling By Rho GTPases R-HSA-194315,5/644,0.0056231867489389,0.0508429801883231,0,0,4.877833308092281,25.27135556401508,VCP;ALS2;VAPB;KIF5A;PFN1
Reactome_2022,"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",5/660,0.0062294419191206,0.0540715558579672,0,0,4.7547402117705,24.14679853280669,VCP;ALS2;VAPB;KIF5A;PFN1
Reactome_2022,Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,2/69,0.0068512571060586,0.0571816458467202,0,0,17.46883230904302,87.0528360021458,DCTN1;TUBA4A
Reactome_2022,AURKA Activation By TPX2 R-HSA-8854518,2/72,0.0074393733819704,0.0576551437102706,0,0,16.71764705882353,81.93266424635078,DCTN1;TUBA4A
Reactome_2022,Signaling By FGFR2 R-HSA-5654738,2/72,0.0074393733819704,0.0576551437102706,0,0,16.71764705882353,81.93266424635078,TIA1;HNRNPA1
Reactome_2022,Nuclear Envelope (NE) Reassembly R-HSA-2995410,2/75,0.0080495613315453,0.057878168647455,0,0,16.028203062046735,77.29020196043888,CHMP2B;TUBA4A
Reactome_2022,Signaling By Interleukins R-HSA-449147,4/453,0.0086264075322742,0.057878168647455,0,0,5.432906458797327,25.82220854205737,TBK1;HNRNPA2B1;SQSTM1;SOD1
Reactome_2022,Neddylation R-HSA-8951664,3/237,0.0087943822760984,0.057878168647455,0,0,7.665112665112665,36.28390031224948,VCP;CCNF;SQSTM1
Reactome_2022,Attachment And Entry R-HSA-9678110,1/5,0.0089684554827598,0.057878168647455,0,0,142.57142857142858,672.0876744444516,VCP
Reactome_2022,IRF3 Mediated Activation Of Type 1 IFN R-HSA-1606341,1/5,0.0089684554827598,0.057878168647455,0,0,142.57142857142858,672.0876744444516,TBK1
Reactome_2022,Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,2/80,0.0091149345910719,0.057878168647455,0,0,14.996983408748116,70.45344423644089,DCTN1;TUBA4A
Reactome_2022,Centrosome Maturation R-HSA-380287,2/81,0.009335188491525,0.057878168647455,0,0,14.806403574087865,69.20460186885143,DCTN1;TUBA4A
Reactome_2022,Signaling By FGFR R-HSA-190236,2/86,0.0104718711803138,0.06223732974385,0,0,13.92156862745098,63.46930219166045,TIA1;HNRNPA1
