Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Autophagy (GO:0010506),4/241,4.079409227282341e-06,0.0010565669898661,0,0,55.56399437412096,689.5246318597923,TBK1;SQSTM1;OPTN;UBQLN2
GO_Biological_Process_2023,Positive Regulation Of Autophagy (GO:0010508),3/107,1.7383487115290313e-05,0.00225116158143,0,0,81.9478021978022,898.1470777533725,TBK1;SQSTM1;OPTN
GO_Biological_Process_2023,Positive Regulation Of Cellular Catabolic Process (GO:0031331),3/146,4.404389180971172e-05,0.0036653200867109,0,0,59.481518481518485,596.6188952515522,TBK1;SQSTM1;OPTN
GO_Biological_Process_2023,Cytosolic Pattern Recognition Receptor Signaling Pathway (GO:0002753),2/23,5.660726002642441e-05,0.0036653200867109,0,0,237.72619047619048,2324.813162697444,CYLD;TBK1
GO_Biological_Process_2023,Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959),2/40,0.00017373245503849396,0.0075151248549215,0,0,131.26315789473685,1136.4756409312342,CYLD;TBK1
GO_Biological_Process_2023,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),3/232,0.0001740955564846701,0.0075151248549215,0,0,36.9825327510917,320.1173358000829,TBK1;SQSTM1;OPTN
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803),2/48,0.0002507089602670998,0.0092762315298826,0,0,108.3913043478261,898.695913322854,CYLD;TBK1
GO_Biological_Process_2023,Regulation Of Intracellular Signal Transduction (GO:1902531),3/297,0.0003600618069155709,0.0105052506748198,0,0,28.71137026239067,227.6591978300928,CYLD;SQSTM1;OPTN
GO_Biological_Process_2023,Regulation Of Type I Interferon Production (GO:0032479),2/59,0.00037917320411508265,0.0105052506748198,0,0,87.42543859649123,688.6954184966403,CYLD;TBK1
GO_Biological_Process_2023,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),3/319,0.0004438730822253966,0.0105052506748198,0,0,26.682640144665463,205.9892317941292,VCP;CCNF;UBQLN2
GO_Biological_Process_2023,Positive Regulation Of Macroautophagy (GO:0016239),2/64,0.00044616894757922194,0.0105052506748198,0,0,80.35483870967742,619.9225439600442,TBK1;OPTN
