Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Signaling By Rho GTPases R-HSA-194315,5/644,0.0004516330914805151,0.0328436106810745,0,0,9.45813771517997,72.85263416824806,VCP;ALS2;VAPB;KIF5A;PFN1
Reactome_2022,"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",5/660,0.0005052863181703781,0.0328436106810745,0,0,9.219465648854962,69.97929674401911,VCP;ALS2;VAPB;KIF5A;PFN1
Reactome_2022,Sphingolipid De Novo Biosynthesis R-HSA-1660661,2/44,0.0009672635533368654,0.0419147539779308,0,0,49.96741854636591,346.8258284538649,SPTLC1;VAPB
Reactome_2022,Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,2/69,0.0023611335321271,0.0562149439829053,0,0,31.28358208955224,189.22229586133932,DCTN1;TUBA4A
Reactome_2022,AURKA Activation By TPX2 R-HSA-8854518,2/72,0.0025676183567925,0.0562149439829053,0,0,29.93834586466165,178.57554243587194,DCTN1;TUBA4A
Reactome_2022,Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,2/80,0.0031583679675213,0.0562149439829053,0,0,26.856950067476383,154.63425739570113,DCTN1;TUBA4A
Reactome_2022,Centrosome Maturation R-HSA-380287,2/81,0.0032362827287741,0.0562149439829053,0,0,26.515656229180543,152.02300504203177,DCTN1;TUBA4A
Reactome_2022,Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,2/87,0.0037225813300177,0.0562149439829053,0,0,24.63653250773994,137.80045211910857,DCTN1;TUBA4A
Reactome_2022,Sphingolipid Metabolism R-HSA-428157,2/89,0.0038918038142011,0.0562149439829053,0,0,24.06775559588627,133.54914840298886,SPTLC1;VAPB
Reactome_2022,Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912,2/97,0.0046039304793601,0.057121637196546,0,0,22.03213296398892,118.55149003737444,DCTN1;TUBA4A
Reactome_2022,Attachment And Entry R-HSA-9678110,1/5,0.0052394399724711,0.057121637196546,0,0,249.6875,1311.2440590040192,VCP
Reactome_2022,MHC Class II Antigen Presentation R-HSA-2132295,2/104,0.0052727665104504,0.057121637196546,0,0,20.512899896800825,107.59426458228975,DCTN1;KIF5A
Reactome_2022,Golgi-to-ER Retrograde Transport R-HSA-8856688,2/112,0.0060886061775728,0.0608860617757282,0,0,19.013397129186604,96.99372904720283,DCTN1;KIF5A
Reactome_2022,Platelet Degranulation R-HSA-114608,2/125,0.0075292141647293,0.0699141315296296,0,0,16.992725716730853,83.07683454115329,PFN1;TUBA4A
Reactome_2022,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,2/130,0.0081204991981993,0.070377659717728,0,0,16.32483552631579,78.57736989969997,PFN1;TUBA4A
Reactome_2022,RHO GTPases Activate KTN1 R-HSA-5625970,1/10,0.0104527615118676,0.0806127954554732,0,0,110.94444444444444,506.0053047065427,KIF5A
Reactome_2022,RHO GTPase Cycle R-HSA-9012999,3/441,0.0105416732518695,0.0806127954554732,0,0,7.435692541856925,33.850387975366246,VCP;ALS2;VAPB
Reactome_2022,Synthesis Of PIPs At Late Endosome Membrane R-HSA-1660517,1/11,0.0114922998030339,0.0829999430219122,0,0,99.845,445.9155629250324,FIG4
Reactome_2022,Josephin Domain DUBs R-HSA-5689877,1/12,0.0125307982775315,0.0852594260617501,0,0,90.76363636363637,397.5053179562565,VCP
Reactome_2022,Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,2/181,0.0152778224691307,0.0852594260617501,0,0,11.643634225227874,48.68614506114883,DCTN1;KIF5A
Reactome_2022,G2/M Transition R-HSA-69275,2/182,0.0154378686421256,0.0852594260617501,0,0,11.578362573099415,48.29256047702522,DCTN1;TUBA4A
Reactome_2022,Mitotic G2-G2/M Phases R-HSA-453274,2/184,0.0157601492829655,0.0852594260617501,0,0,11.449971081550029,47.52047975125799,DCTN1;TUBA4A
Reactome_2022,Cilium Assembly R-HSA-5617833,2/186,0.0160853372979223,0.0852594260617501,0,0,11.324370709382151,46.76792008601111,DCTN1;TUBA4A
Reactome_2022,Mitotic Prometaphase R-HSA-68877,2/186,0.0160853372979223,0.0852594260617501,0,0,11.324370709382151,46.76792008601111,DCTN1;TUBA4A
Reactome_2022,Synthesis Of PIPs At Early Endosome Membrane R-HSA-1660516,1/16,0.0166744131586755,0.0852594260617501,0,0,66.54666666666667,272.4340597931688,FIG4
Reactome_2022,Synthesis Of PIPs At Golgi Membrane R-HSA-1660514,1/17,0.0177077269512865,0.0852594260617501,0,0,62.384375,251.6432336564321,FIG4
Reactome_2022,Protein Methylation R-HSA-8876725,1/17,0.0177077269512865,0.0852594260617501,0,0,62.384375,251.6432336564321,VCP
Reactome_2022,Translesion Synthesis By POLH R-HSA-110320,1/19,0.0197712534056807,0.0917951050978034,0,0,55.44722222222222,217.54863156976407,VCP
Reactome_2022,Hemostasis R-HSA-109582,3/576,0.0214847253184428,0.0963108376343987,0,0,5.64456079115765,21.677444904930912,KIF5A;PFN1;TUBA4A
Reactome_2022,Membrane Trafficking R-HSA-199991,3/599,0.0237968423760713,0.098556530957532,0,0,5.420302013422819,20.26218588896056,ALS2;DCTN1;KIF5A
Reactome_2022,Post-chaperonin Tubulin Folding Pathway R-HSA-389977,1/23,0.0238859289927226,0.098556530957532,0,0,45.35681818181818,169.38348350725923,TUBA4A
Reactome_2022,Aggrephagy R-HSA-9646399,1/24,0.0249120249496479,0.098556530957532,0,0,43.38260869565217,160.18614661402282,VCP
Reactome_2022,Neddylation R-HSA-8951664,2/237,0.0253222325147718,0.098556530957532,0,0,8.843896976483762,32.5108065883946,VCP;CCNF
Reactome_2022,Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960,1/26,0.0269611361380806,0.098556530957532,0,0,39.908,144.2019250738276,TUBA4A
Reactome_2022,Vesicle-mediated Transport R-HSA-5653656,3/637,0.02790645453315,0.098556530957532,0,0,5.085436382754994,18.20025439532444,ALS2;DCTN1;KIF5A
Reactome_2022,Insulin Processing R-HSA-264876,1/27,0.0279841533165139,0.098556530957532,0,0,38.371153846153845,137.21973105106596,KIF5A
Reactome_2022,"Platelet Activation, Signaling And Aggregation R-HSA-76002",2/254,0.0287851577645116,0.098556530957532,0,0,8.240183792815372,29.23531000954284,PFN1;TUBA4A
Reactome_2022,Prefoldin Mediated Transfer Of Substrate To CCT/TriC R-HSA-389957,1/28,0.0290061461687485,0.098556530957532,0,0,36.94814814814815,130.8055903894323,TUBA4A
Reactome_2022,HSF1 Activation R-HSA-3371511,1/29,0.0300271156735161,0.098556530957532,0,0,35.62678571428572,124.89519987020886,VCP
Reactome_2022,RHO GTPase Effectors R-HSA-195258,2/269,0.031990546942949,0.098556530957532,0,0,7.771338458505815,26.75139360800837,KIF5A;PFN1
Reactome_2022,Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328,1/31,0.032065988516399,0.098556530957532,0,0,33.248333333333335,114.37291539918964,TUBA4A
Reactome_2022,Organelle Biogenesis And Maintenance R-HSA-1852241,2/275,0.03331092958095,0.098556530957532,0,0,7.59822633506844,25.84817609651504,DCTN1;TUBA4A
Reactome_2022,Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958,1/33,0.03410077958834,0.098556530957532,0,0,31.1671875,105.2963181340018,TUBA4A
Reactome_2022,Asparagine N-linked Glycosylation R-HSA-446203,2/282,0.034878401511617,0.098556530957532,0,0,7.405639097744361,24.85249174586337,VCP;DCTN1
Reactome_2022,COPI-independent Golgi-to-ER Retrograde Traffic R-HSA-6811436,1/34,0.0351166468802889,0.098556530957532,0,0,30.221212121212123,101.21325681429822,DCTN1
Reactome_2022,N-glycan Trimming In ER And Calnexin/Calreticulin Cycle R-HSA-532668,1/35,0.0361314966365463,0.098556530957532,0,0,29.330882352941178,97.3958437550943,VCP
Reactome_2022,RHOH GTPase Cycle R-HSA-9013407,1/36,0.0371453298127004,0.098556530957532,0,0,28.49142857142857,93.81991597487811,VCP
Reactome_2022,Early SARS-CoV-2 Infection Events R-HSA-9772572,1/37,0.0381581473785356,0.098556530957532,0,0,27.698611111111116,90.46410657809346,VCP
Reactome_2022,HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497,1/38,0.0391699503023247,0.098556530957532,0,0,26.94864864864865,87.3094553625357,DCTN1
Reactome_2022,Metabolism Of Lipids R-HSA-556833,3/732,0.0397562040900482,0.098556530957532,0,0,4.401005944215821,14.193197397628994,FIG4;SPTLC1;VAPB
Reactome_2022,Adaptive Immune System R-HSA-1280218,3/733,0.0398928307099501,0.098556530957532,0,0,4.394748858447489,14.157941211312773,DCTN1;CCNF;KIF5A
Reactome_2022,Ovarian Tumor Domain Proteases R-HSA-5689896,1/39,0.0401807395442246,0.098556530957532,0,0,26.23815789473684,84.33908236365446,VCP
Reactome_2022,Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template R-HSA-110313,1/39,0.0401807395442246,0.098556530957532,0,0,26.23815789473684,84.33908236365446,VCP
Reactome_2022,Metabolism Of Proteins R-HSA-392499,5/1890,0.0423243048759328,0.1018918450716901,0,0,2.9996684350132625,9.48613278470306,VCP;DCTN1;CCNF;KIF5A;TUBA4A
Reactome_2022,Kinesins R-HSA-983189,1/42,0.0432070348019609,0.1021257186228167,0,0,24.314634146341465,76.39054934861029,KIF5A
Reactome_2022,XBP1(S) Activates Chaperone Genes R-HSA-381038,1/46,0.0472279619376592,0.1096363402124232,0,0,22.148888888888887,67.61544465949056,DCTN1
Reactome_2022,DNA Damage Bypass R-HSA-73893,1/48,0.0492323856769317,0.1103484506551917,0,0,21.20425531914893,63.85033051565917,VCP
Reactome_2022,IRE1alpha Activates Chaperones R-HSA-381070,1/48,0.0492323856769317,0.1103484506551917,0,0,21.20425531914893,63.85033051565917,DCTN1
Reactome_2022,SARS-CoV-1 Infection R-HSA-9678108,1/52,0.0532291917431674,0.1153299154435295,0,0,19.537254901960782,57.30566631783699,VCP
Reactome_2022,RHOD GTPase Cycle R-HSA-9013405,1/52,0.0532291917431674,0.1153299154435295,0,0,19.537254901960782,57.30566631783699,VAPB
Reactome_2022,Hh Mutants Are Degraded By ERAD R-HSA-5362768,1/55,0.0562162901092688,0.1162077992193436,0,0,18.449074074074076,53.10655827493159,VCP
Reactome_2022,Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,1/55,0.0562162901092688,0.1162077992193436,0,0,18.449074074074076,53.10655827493159,DCTN1
Reactome_2022,SARS-CoV Infections R-HSA-9679506,2/369,0.0566090748949321,0.1162077992193436,0,0,5.625125484009752,16.153031435079306,VCP;SIGMAR1
Reactome_2022,E3 Ubiquitin Ligases Ubiquitinate Target Proteins R-HSA-8866654,1/56,0.0572099934618307,0.1162077992193436,0,0,18.112727272727277,51.82099606513529,VCP
Reactome_2022,Hh Mutants Abrogate Ligand Secretion R-HSA-5387390,1/58,0.0591944117085175,0.1174515661472664,0,0,17.475438596491227,49.40180909866319,VCP
Reactome_2022,M Phase R-HSA-68886,2/380,0.0596292566593814,0.1174515661472664,0,0,5.458368142578669,15.390463622495172,DCTN1;TUBA4A
Reactome_2022,Defective CFTR Causes Cystic Fibrosis R-HSA-5678895,1/60,0.061174851663758,0.1186974733774409,0,0,16.88135593220339,47.16683081464229,VCP
Reactome_2022,Selective Autophagy R-HSA-9663891,1/61,0.0621635821435319,0.1188421423332228,0,0,16.599166666666665,46.11225172844932,VCP
Reactome_2022,Hedgehog Ligand Biogenesis R-HSA-5358346,1/64,0.0651238269699161,0.1226970653056391,0,0,15.806349206349209,43.17448633216941,VCP
Reactome_2022,Mitochondrial Protein Import R-HSA-1268020,1/65,0.0661085961878234,0.1227731072059577,0,0,15.55859375,42.26424300406644,CHCHD10
Reactome_2022,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,2/424,0.0722534098673002,0.1322949758133667,0,0,4.878273883761537,12.818034196432372,VCP;DCTN1
Reactome_2022,RHOC GTPase Cycle R-HSA-9013106,1/73,0.0739512622360922,0.1330744717045722,0,0,13.824305555555556,36.00331664229168,VAPB
Reactome_2022,RHOG GTPase Cycle R-HSA-9013408,1/74,0.0749271736072752,0.1330744717045722,0,0,13.634246575342466,35.329586768183,VAPB
Reactome_2022,Nuclear Envelope (NE) Reassembly R-HSA-2995410,1/75,0.0759021054679521,0.1330744717045722,0,0,13.449324324324325,34.67653889700834,TUBA4A
Reactome_2022,Protein Ubiquitination R-HSA-8852135,1/76,0.0768760587319411,0.1330744717045722,0,0,13.269333333333334,34.043281187726755,VCP
Reactome_2022,ABC Transporter Disorders R-HSA-5619084,1/77,0.0778490343477394,0.1330744717045722,0,0,13.094078947368422,33.42897122939319,VCP
Reactome_2022,COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434,1/78,0.0788210332404004,0.1330744717045722,0,0,12.923376623376624,32.832812714131684,KIF5A
Reactome_2022,COPI-mediated Anterograde Transport R-HSA-6807878,1/80,0.0807621045750476,0.1346035076250795,0,0,12.59493670886076,31.691977077519997,DCTN1
