Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,mRNA Splicing - Major Pathway R-HSA-72163,3/181,3.948319369309681e-05,0.0004377273849872379,0,0,66.78876404494382,677.2137197535953,FUS;HNRNPA2B1;HNRNPA1
Reactome_2022,mRNA Splicing R-HSA-72172,3/189,4.491745046863417e-05,0.0004377273849872379,0,0,63.89032258064516,639.5858419513826,FUS;HNRNPA2B1;HNRNPA1
Reactome_2022,FGFR2 Alternative Splicing R-HSA-6803529,2/26,4.528214327454185e-05,0.0004377273849872379,0,0,277.3333333333333,2774.0537874782267,TIA1;HNRNPA1
Reactome_2022,Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,3/242,9.368246859546818e-05,0.0006791978973171443,0,0,49.589121338912136,459.96882848478873,FUS;HNRNPA2B1;HNRNPA1
Reactome_2022,Signaling By FGFR2 R-HSA-5654738,2/72,0.0003528689058087801,0.0020466396536909,0,0,94.86666666666666,754.1344025981498,TIA1;HNRNPA1
Reactome_2022,Signaling By FGFR R-HSA-190236,2/86,0.0005031802927902886,0.0024320380818197,0,0,79.0,599.9703993521838,TIA1;HNRNPA1
Reactome_2022,Metabolism Of RNA R-HSA-8953854,3/666,0.0018160352010813,0.0075235744044796,0,0,17.49230769230769,110.39569634475583,FUS;HNRNPA2B1;HNRNPA1
Reactome_2022,Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505,1/35,0.0139168458355771,0.0481283587017658,0,0,83.85714285714286,358.4603752954014,HNRNPA2B1
Reactome_2022,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,2/496,0.015565317989733,0.0481283587017658,0,0,13.156545209176787,54.76688290636684,TIA1;HNRNPA1
Reactome_2022,Interleukin-12 Signaling R-HSA-9020591,1/44,0.0174679673184287,0.0481283587017658,0,0,66.27574750830564,268.2435666902731,HNRNPA2B1
Reactome_2022,HIV Transcription Initiation R-HSA-167161,1/46,0.0182555843351525,0.0481283587017658,0,0,63.32380952380952,253.50320962011816,TAF15
Reactome_2022,Interleukin-12 Family Signaling R-HSA-447115,1/54,0.0214005315110721,0.0517179511517576,0,0,53.74393530997305,206.6099344884028,HNRNPA2B1
Reactome_2022,Transcription Of HIV Genome R-HSA-167172,1/69,0.0272735574738309,0.0608410128262383,0,0,41.85714285714285,150.7626325151401,TAF15
Reactome_2022,RNA Polymerase II Pre-transcription Events R-HSA-674695,1/80,0.0315608212516243,0.0653759868783646,0,0,36.00904159132007,124.44144169317283,TAF15
Reactome_2022,Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,1/90,0.035443977738633,0.0685250236280239,0,0,31.94703049759229,106.6967538219128,TAF15
Reactome_2022,Late Phase Of HIV Life Cycle R-HSA-162599,1/136,0.0531315736052377,0.0963009771594934,0,0,21.012698412698413,61.67193197685215,TAF15
Reactome_2022,HIV Life Cycle R-HSA-162587,1/149,0.0580785181093375,0.0984574785890952,0,0,19.15444015444016,54.51275945819848,TAF15
Reactome_2022,Regulation Of TP53 Activity R-HSA-5633007,1/157,0.0611115384346108,0.0984574785890952,0,0,18.164835164835164,50.77170582323112,TAF15
Reactome_2022,HIV Infection R-HSA-162906,1/229,0.0880264908328033,0.1343562228500683,0,0,12.38345864661654,30.09325929045408,TAF15
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,1/354,0.1331531570366007,0.193072077703071,0,0,7.947794415216512,16.024782268271085,TAF15
Reactome_2022,Signaling By Interleukins R-HSA-449147,1/453,0.1674946244671616,0.2313021004546518,0,0,6.175726927939317,11.034813707226034,HNRNPA2B1
Reactome_2022,Cytokine Signaling In Immune System R-HSA-1280215,1/702,0.2486598635093208,0.3255461524412869,0,0,3.931322600366823,5.471101074965551,HNRNPA2B1
Reactome_2022,Signal Transduction R-HSA-162582,2/2465,0.2581917760741241,0.3255461524412869,0,0,2.372310190824198,3.2122329054130865,TIA1;HNRNPA1
Reactome_2022,Infectious Disease R-HSA-5663205,1/961,0.3256540795897851,0.3934986795043237,0,0,2.8321428571428573,3.177436486663086,TAF15
Reactome_2022,Generic Transcription Pathway R-HSA-212436,1/1190,0.3878859981191423,0.449947757818205,0,0,2.2591613600865075,2.139524763364826,TAF15
Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,1/1312,0.4189408176871346,0.4672801428048809,0,0,2.03563255966002,1.7710524708664777,TAF15
Reactome_2022,Gene Expression (Transcription) R-HSA-74160,1/1449,0.4521626896032802,0.4856562221664862,0,0,1.829518547750592,1.4521130780014302,TAF15
Reactome_2022,Disease R-HSA-1643685,1/1736,0.5164181489610133,0.5348616542810496,0,0,1.5032523672293123,0.9934070026011844,TAF15
Reactome_2022,Immune System R-HSA-168256,1/1943,0.5585718314445998,0.5585718314445998,0,0,1.3277916727968222,0.773268763507855,HNRNPA2B1
