Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Amyloid Fibril Formation (GO:1990000),3/24,1.811644152490212e-07,3.58705542193062e-05,0,0,407.530612244898,6326.448515161949,FUS;TARDBP;HNRNPA1
GO_Biological_Process_2023,RNA Transport (GO:0050658),3/39,8.14814273168754e-07,8.066661304370665e-05,0,0,237.54761904761904,3330.490221999196,ATXN2;HNRNPA2B1;HNRNPA1
GO_Biological_Process_2023,Regulation Of RNA Splicing (GO:0043484),3/102,1.5057411496568352e-05,0.0006929387671231456,0,0,86.10822510822511,956.11475242349,TIA1;FUS;HNRNPA1
GO_Biological_Process_2023,Cellular Response To Arsenic-Containing Substance (GO:0071243),2/13,1.749845371523095e-05,0.0006929387671231456,0,0,454.0681818181818,4973.589532784677,VCP;HNRNPA1
GO_Biological_Process_2023,Negative Regulation Of Receptor Internalization (GO:0002091),2/13,1.749845371523095e-05,0.0006929387671231456,0,0,454.0681818181818,4973.589532784677,ATXN2;UBQLN2
GO_Biological_Process_2023,Regulation Of Vacuole Organization (GO:0044088),2/17,3.047775949307404e-05,0.0009860909142921674,0,0,332.9166666666667,3461.838398540365,C9ORF72;UBQLN2
GO_Biological_Process_2023,Non-Membrane-Bounded Organelle Assembly (GO:0140694),3/135,3.486180000022814e-05,0.0009860909142921674,0,0,64.47402597402598,661.7690675331174,ATXN2;TIA1;C9ORF72
GO_Biological_Process_2023,Stress Granule Assembly (GO:0034063),2/24,6.173695322587491e-05,0.0015279895923404,0,0,226.9090909090909,2199.345382715804,TIA1;C9ORF72
GO_Biological_Process_2023,Negative Regulation Of Receptor-Mediated Endocytosis (GO:0048261),2/26,7.265883245949173e-05,0.0015984943141088,0,0,207.97916666666663,1981.9864686095775,ATXN2;UBQLN2
GO_Biological_Process_2023,RNA Processing (GO:0006396),3/183,8.625247291789803e-05,0.0017077989637743,0,0,47.16666666666666,441.3966013599009,FUS;HNRNPA2B1;TARDBP
GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904358),2/35,0.00013270327104745937,0.0023886588788542,0,0,151.18939393939394,1349.7274345163214,HNRNPA2B1;HNRNPA1
GO_Biological_Process_2023,Regulation Of Autophagosome Assembly (GO:2000785),2/40,0.00017373245503849396,0.0028665855081351,0,0,131.26315789473685,1136.4756409312342,C9ORF72;UBQLN2
GO_Biological_Process_2023,mRNA Stabilization (GO:0048255),2/53,0.00030586608976532464,0.0043258204123953,0,0,97.74019607843135,790.9491626745274,FUS;TARDBP
GO_Biological_Process_2023,"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)",2/53,0.00030586608976532464,0.0043258204123953,0,0,97.74019607843135,790.9491626745274,TIA1;HNRNPA1
GO_Biological_Process_2023,Post-Transcriptional Regulation Of Gene Expression (GO:0010608),2/57,0.0003538767443157693,0.0046711730249681,0,0,90.61363636363636,720.0668690209761,ATXN2;MATR3
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),3/316,0.000431770971365775,0.0053431657706514,0,0,26.942492012779557,208.74006250796003,FUS;TARDBP;HNRNPA1
GO_Biological_Process_2023,RNA Export From Nucleus (GO:0006405),2/65,0.0004602103456165109,0.0053600969665923,0,0,79.07539682539682,607.6016612487723,HNRNPA2B1;HNRNPA1
GO_Biological_Process_2023,Ubiquitin-Dependent ERAD Pathway (GO:0030433),2/73,0.0005802192831152235,0.0063813092599811,0,0,70.13732394366197,522.670663979618,VCP;UBQLN2
GO_Biological_Process_2023,Negative Regulation Of Phosphorylation (GO:0042326),2/75,0.0006123478582810164,0.0063813092599811,0,0,68.20890410958904,504.62379927214783,TARDBP;C9ORF72
GO_Biological_Process_2023,Negative Regulation Of Protein Modification Process (GO:0031400),2/78,0.0006621298425578926,0.0065550854413231,0,0,65.50657894736842,479.511360148814,TARDBP;C9ORF72
GO_Biological_Process_2023,Regulation Of Organelle Assembly (GO:1902115),2/80,0.0006963752277821239,0.0065658235762314,0,0,63.82051282051282,463.9509991068783,C9ORF72;UBQLN2
GO_Biological_Process_2023,Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436),2/83,0.000749325943468871,0.0067439334912198,0,0,61.44753086419753,442.1971090445791,VCP;UBQLN2
GO_Biological_Process_2023,ERAD Pathway (GO:0036503),2/89,0.000860907796340742,0.0074112932032811,0,0,57.19252873563219,403.6375954618875,VCP;UBQLN2
GO_Biological_Process_2023,Regulation Of RNA Metabolic Process (GO:0051252),2/91,0.0008997797846246235,0.0074231832231531,0,0,55.901685393258425,392.0586726861853,FUS;HNRNPA1
GO_Biological_Process_2023,"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",2/94,0.0009596562010219316,0.0076004771120936,0,0,54.07065217391305,375.7334723220389,TIA1;HNRNPA1
GO_Biological_Process_2023,Regulation Of Macroautophagy (GO:0016241),2/96,0.0010006174330829,0.0076200866057858,0,0,52.91489361702128,365.49047439590856,C9ORF72;UBQLN2
GO_Biological_Process_2023,RNA Splicing (GO:0008380),2/98,0.0010424119627603,0.0076443543935762,0,0,51.80729166666666,355.7201614766498,FUS;TARDBP
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),4/1127,0.001601074030197,0.0113218806421078,0,0,11.200356188780054,72.09759560379841,FUS;MATR3;TARDBP;HNRNPA1
GO_Biological_Process_2023,Negative Regulation Of Protein Phosphorylation (GO:0001933),2/149,0.002385509588893,0.0159531018422888,0,0,33.74659863945578,203.77352124587756,TARDBP;C9ORF72
GO_Biological_Process_2023,Positive Regulation Of Mitochondrial Membrane Potential (GO:0010918),1/5,0.0024977078641967,0.0159531018422888,0,0,555.1666666666666,3326.7706415121643,VCP
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Chromatin (GO:0120186),1/5,0.0024977078641967,0.0159531018422888,0,0,555.1666666666666,3326.7706415121643,VCP
GO_Biological_Process_2023,G-quadruplex DNA Unwinding (GO:0044806),1/6,0.0029965781728721,0.0169520708065338,0,0,444.1111111111111,2580.4117942926405,HNRNPA2B1
GO_Biological_Process_2023,protein-DNA Covalent Cross-Linking Repair (GO:0106300),1/6,0.0029965781728721,0.0169520708065338,0,0,444.1111111111111,2580.4117942926405,VCP
GO_Biological_Process_2023,Positive Regulation Of ER-associated Ubiquitin-Dependent Protein Catabolic Process (GO:1903071),1/6,0.0029965781728721,0.0169520708065338,0,0,444.1111111111111,2580.4117942926405,UBQLN2
GO_Biological_Process_2023,Nucleotide Catabolic Process (GO:0009166),1/6,0.0029965781728721,0.0169520708065338,0,0,444.1111111111111,2580.4117942926405,VCP
GO_Biological_Process_2023,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",2/180,0.0034567374250082,0.0173013602705905,0,0,27.825842696629213,157.70101777528257,HNRNPA2B1;HNRNPA1
GO_Biological_Process_2023,Protein Localization To Cytoplasmic Stress Granule (GO:1903608),1/7,0.0034952242970889,0.0173013602705905,0,0,370.0740740740741,2093.271349114512,TIA1
GO_Biological_Process_2023,Positive Regulation Of Membrane Potential (GO:0045838),1/7,0.0034952242970889,0.0173013602705905,0,0,370.0740740740741,2093.271349114512,VCP
GO_Biological_Process_2023,protein-RNA Complex Disassembly (GO:0032988),1/7,0.0034952242970889,0.0173013602705905,0,0,370.0740740740741,2093.271349114512,VCP
GO_Biological_Process_2023,NADH Metabolic Process (GO:0006734),1/7,0.0034952242970889,0.0173013602705905,0,0,370.0740740740741,2093.271349114512,VCP
GO_Biological_Process_2023,Positive Regulation Of ATP Biosynthetic Process (GO:2001171),1/8,0.0039936462613403,0.0181907784211739,0,0,317.1904761904762,1751.8590547314027,VCP
GO_Biological_Process_2023,Regulation Of ER-associated Ubiquitin-Dependent Protein Catabolic Process (GO:1903069),1/8,0.0039936462613403,0.0181907784211739,0,0,317.1904761904762,1751.8590547314027,UBQLN2
GO_Biological_Process_2023,Nucleic Acid Transport (GO:0050657),1/8,0.0039936462613403,0.0181907784211739,0,0,317.1904761904762,1751.8590547314027,HNRNPA2B1
GO_Biological_Process_2023,Regulation Of Programmed Cell Death (GO:0043067),2/195,0.0040423952047053,0.0181907784211739,0,0,25.64378238341969,141.32077911012436,VCP;TARDBP
GO_Biological_Process_2023,Regulation Of Translation (GO:0006417),2/202,0.0043305050395234,0.0185288569434821,0,0,24.7375,134.6232339962028,ATXN2;TIA1
GO_Biological_Process_2023,Regulation Of Protein Localization To Chromatin (GO:1905634),1/9,0.0044918441075108,0.0185288569434821,0,0,277.52777777777777,1500.1741678966396,VCP
GO_Biological_Process_2023,ER-associated Misfolded Protein Catabolic Process (GO:0071712),1/9,0.0044918441075108,0.0185288569434821,0,0,277.52777777777777,1500.1741678966396,VCP
GO_Biological_Process_2023,Positive Regulation Of ATP Metabolic Process (GO:1903580),1/9,0.0044918441075108,0.0185288569434821,0,0,277.52777777777777,1500.1741678966396,VCP
GO_Biological_Process_2023,"mRNA Splicing, Via Spliceosome (GO:0000398)",2/211,0.0047146529025595,0.0190510464225876,0,0,23.66148325358852,126.7564582628814,HNRNPA2B1;HNRNPA1
GO_Biological_Process_2023,mRNA Processing (GO:0006397),2/214,0.0048461140125766,0.0191906114898035,0,0,23.32311320754717,124.30235406776296,HNRNPA2B1;HNRNPA1
GO_Biological_Process_2023,Positive Regulation Of Cellular Respiration (GO:1901857),1/10,0.0049898178893478,0.0193722341586446,0,0,246.679012345679,1307.4865498601448,VCP
GO_Biological_Process_2023,Positive Regulation Of ERAD Pathway (GO:1904294),1/12,0.0059850935124877,0.0211615806334388,0,0,201.8080808080808,1032.9512945731403,UBQLN2
GO_Biological_Process_2023,Negative Regulation By Host Of Viral Transcription (GO:0043922),1/12,0.0059850935124877,0.0211615806334388,0,0,201.8080808080808,1032.9512945731403,TARDBP
GO_Biological_Process_2023,Positive Regulation Of Purine Nucleotide Biosynthetic Process (GO:1900373),1/12,0.0059850935124877,0.0211615806334388,0,0,201.8080808080808,1032.9512945731403,VCP
GO_Biological_Process_2023,Regulation Of Actin Filament Organization (GO:0110053),1/12,0.0059850935124877,0.0211615806334388,0,0,201.8080808080808,1032.9512945731403,C9ORF72
GO_Biological_Process_2023,Primary miRNA Processing (GO:0031053),1/12,0.0059850935124877,0.0211615806334388,0,0,201.8080808080808,1032.9512945731403,HNRNPA2B1
GO_Biological_Process_2023,Regulation Of Autophagy (GO:0010506),2/241,0.0061051849122103,0.0212074844318885,0,0,20.660041841004183,105.3376381387371,C9ORF72;UBQLN2
GO_Biological_Process_2023,Regulation Of ATP Biosynthetic Process (GO:2001169),1/14,0.0069794736802133,0.0234970313488384,0,0,170.74358974358975,847.7046615380154,VCP
GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),2/265,0.0073373307967401,0.0234970313488384,0,0,18.75190114068441,92.1614715790677,TARDBP;C9ORF72
GO_Biological_Process_2023,3'-UTR-mediated mRNA Destabilization (GO:0061158),1/15,0.0074763281564485,0.0234970313488384,0,0,158.53968253968253,776.212425317664,TARDBP
GO_Biological_Process_2023,Regulation Of Clathrin-Dependent Endocytosis (GO:2000369),1/15,0.0074763281564485,0.0234970313488384,0,0,158.53968253968253,776.212425317664,UBQLN2
GO_Biological_Process_2023,Endoplasmic Reticulum To Cytosol Transport (GO:1903513),1/15,0.0074763281564485,0.0234970313488384,0,0,158.53968253968253,776.212425317664,VCP
GO_Biological_Process_2023,Endosome To Lysosome Transport Via Multivesicular Body Sorting Pathway (GO:0032510),1/15,0.0074763281564485,0.0234970313488384,0,0,158.53968253968253,776.212425317664,VCP
GO_Biological_Process_2023,Late Endosome To Lysosome Transport (GO:1902774),1/16,0.0079729589968486,0.0243033988920922,0,0,147.96296296296296,714.9125872208035,C9ORF72
GO_Biological_Process_2023,Regulation Of Cellular Respiration (GO:0043457),1/17,0.0084693662805775,0.0243033988920922,0,0,138.70833333333334,661.8190142974174,VCP
GO_Biological_Process_2023,Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904356),1/17,0.0084693662805775,0.0243033988920922,0,0,138.70833333333334,661.8190142974174,HNRNPA2B1
GO_Biological_Process_2023,Regulation Of Aerobic Respiration (GO:1903715),1/17,0.0084693662805775,0.0243033988920922,0,0,138.70833333333334,661.8190142974174,VCP
GO_Biological_Process_2023,"Retrograde Protein Transport, ER To Cytosol (GO:0030970)",1/17,0.0084693662805775,0.0243033988920922,0,0,138.70833333333334,661.8190142974174,VCP
GO_Biological_Process_2023,Regulation Of Oxidative Phosphorylation (GO:0002082),1/17,0.0084693662805775,0.0243033988920922,0,0,138.70833333333334,661.8190142974174,VCP
GO_Biological_Process_2023,3'-UTR-mediated mRNA Stabilization (GO:0070935),1/18,0.0089655500933473,0.0253596988354682,0,0,130.54248366013073,615.425022203049,TARDBP
GO_Biological_Process_2023,Cardiac Ventricle Development (GO:0003231),1/19,0.0094615105123957,0.0256627271432103,0,0,123.28395061728396,574.5677163606151,MATR3
GO_Biological_Process_2023,Cellular Response To Misfolded Protein (GO:0071218),1/19,0.0094615105123957,0.0256627271432103,0,0,123.28395061728396,574.5677163606151,VCP
GO_Biological_Process_2023,Negative Regulation Of Telomere Maintenance Via Telomerase (GO:0032211),1/19,0.0094615105123957,0.0256627271432103,0,0,123.28395061728396,574.5677163606151,HNRNPA1
GO_Biological_Process_2023,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),2/319,0.0104868540313538,0.0280594202460548,0,0,15.514984227129338,70.71160105524798,VCP;UBQLN2
GO_Biological_Process_2023,NAD Metabolic Process (GO:0019674),1/22,0.0109480522580432,0.0285225571985864,0,0,105.65608465608466,476.9942956890701,VCP
GO_Biological_Process_2023,Postreplication Repair (GO:0006301),1/22,0.0109480522580432,0.0285225571985864,0,0,105.65608465608466,476.9942956890701,VCP
GO_Biological_Process_2023,Translesion Synthesis (GO:0019985),1/23,0.0114431199495764,0.0288258171259429,0,0,100.84848484848484,450.8296990682604,VCP
GO_Biological_Process_2023,Axon Extension (GO:0048675),1/23,0.0114431199495764,0.0288258171259429,0,0,100.84848484848484,450.8296990682604,C9ORF72
GO_Biological_Process_2023,Negative Regulation Of Gene Expression (GO:0010629),2/336,0.0115835123939673,0.0288258171259429,0,0,14.7125748502994,65.59119715038307,TIA1;TARDBP
GO_Biological_Process_2023,Protein Exit From Endoplasmic Reticulum (GO:0032527),1/24,0.0119379646683197,0.0288258171259429,0,0,96.45893719806764,427.1232267263204,VCP
GO_Biological_Process_2023,Regulation Of Supramolecular Fiber Organization (GO:1902903),1/24,0.0119379646683197,0.0288258171259429,0,0,96.45893719806764,427.1232267263204,C9ORF72
