Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Mitophagy,3/68,3.7405667706470497e-07,9.042927657764702e-06,0,0,459.9230769230769,6806.336539976024,TBK1;SQSTM1;OPTN
KEGG_2021_Human,Amyotrophic lateral sclerosis,4/364,5.319369210449825e-07,9.042927657764702e-06,0,0,218.16666666666663,3151.797311607598,TBK1;SQSTM1;OPTN;SOD1
KEGG_2021_Human,Pathways of neurodegeneration,4/475,1.541545291156736e-06,1.7470846633109675e-05,0,0,165.80891719745222,2218.975176026796,TBK1;SQSTM1;OPTN;SOD1
KEGG_2021_Human,RIG-I-like receptor signaling pathway,2/70,0.00011993218478089632,0.0010194235706376,0,0,195.36274509803923,1763.848974466872,CYLD;TBK1
KEGG_2021_Human,Osteoclast differentiation,2/127,0.0003950801375191033,0.0026041307335303,0,0,105.97333333333331,830.45175373603,CYLD;SQSTM1
KEGG_2021_Human,Autophagy,2/137,0.0004595524823877063,0.0026041307335303,0,0,98.07407407407408,753.7245041531471,TBK1;SQSTM1
KEGG_2021_Human,Necroptosis,2/159,0.0006182607700834902,0.0030029808832626,0,0,84.23779193205945,622.3993689653735,CYLD;SQSTM1
KEGG_2021_Human,Shigellosis,2/246,0.001470358556677,0.0062490238658775,0,0,53.96448087431694,351.9697809769996,TBK1;SQSTM1
KEGG_2021_Human,Cytosolic DNA-sensing pathway,1/63,0.0156525100040084,0.0583289876208089,0,0,80.375,334.1288407937727,TBK1
KEGG_2021_Human,Peroxisome,1/82,0.020334452124159,0.0583289876208089,0,0,61.46296296296296,239.42520346643704,SOD1
KEGG_2021_Human,IL-17 signaling pathway,1/94,0.0232822785774213,0.0583289876208089,0,0,53.5,201.1633589371276,TBK1
KEGG_2021_Human,Longevity regulating pathway,1/102,0.0252435512890158,0.0583289876208089,0,0,49.242574257425744,181.17251842856115,SOD1
KEGG_2021_Human,Toll-like receptor signaling pathway,1/104,0.0257333768915333,0.0583289876208089,0,0,48.28155339805825,176.70886404310096,TBK1
KEGG_2021_Human,C-type lectin receptor signaling pathway,1/104,0.0257333768915333,0.0583289876208089,0,0,48.28155339805825,176.70886404310096,CYLD
KEGG_2021_Human,NF-kappa B signaling pathway,1/104,0.0257333768915333,0.0583289876208089,0,0,48.28155339805825,176.70886404310096,CYLD
KEGG_2021_Human,Yersinia infection,1/137,0.03378711383543,0.064231899817181,0,0,36.50551470588236,123.66884861369476,TBK1
KEGG_2021_Human,Fluid shear stress and atherosclerosis,1/139,0.0342735019453923,0.064231899817181,0,0,35.97282608695652,121.35011140082165,SQSTM1
KEGG_2021_Human,Measles,1/139,0.0342735019453923,0.064231899817181,0,0,35.97282608695652,121.35011140082165,TBK1
KEGG_2021_Human,Cellular senescence,1/156,0.0383998980519022,0.064231899817181,0,0,32.0,104.31041517729147,SQSTM1
KEGG_2021_Human,Hepatitis C,1/157,0.0386421872730265,0.064231899817181,0,0,31.79326923076923,103.4365611840871,TBK1
KEGG_2021_Human,Hepatitis B,1/162,0.039852900931599,0.064231899817181,0,0,30.79813664596273,99.24884569734256,TBK1
KEGG_2021_Human,Influenza A,1/172,0.0422706690502998,0.064231899817181,0,0,28.98245614035088,91.69069041958768,TBK1
KEGG_2021_Human,NOD-like receptor signaling pathway,1/181,0.0444424938883865,0.064231899817181,0,0,27.52083333333333,85.68774375294936,TBK1
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,1/193,0.047332129861881,0.064231899817181,0,0,25.78515625,78.65931930618633,TBK1
KEGG_2021_Human,Epstein-Barr virus infection,1/202,0.0494947659162739,0.064231899817181,0,0,24.619402985074625,74.00317671683035,TBK1
KEGG_2021_Human,Human immunodeficiency virus 1 infection,1/212,0.051893086857365,0.064231899817181,0,0,23.44075829383886,69.3511172071374,TBK1
KEGG_2021_Human,Lipid and atherosclerosis,1/215,0.0526116383318466,0.064231899817181,0,0,23.108644859813083,68.05075155136298,TBK1
KEGG_2021_Human,Human cytomegalovirus infection,1/225,0.0550036642219964,0.064231899817181,0,0,22.065848214285715,63.9988036512559,TBK1
KEGG_2021_Human,Coronavirus disease,1/232,0.0566752057210421,0.064231899817181,0,0,21.38961038961039,61.39713235963335,TBK1
KEGG_2021_Human,Ras signaling pathway,1/232,0.0566752057210421,0.064231899817181,0,0,21.38961038961039,61.39713235963335,TBK1
KEGG_2021_Human,Prion disease,1/273,0.0664182292057278,0.072845799774024,0,0,18.127757352941178,49.15855734136795,SOD1
KEGG_2021_Human,Huntington disease,1/306,0.0742015571253615,0.0788391544456966,0,0,16.139344262295083,41.977952562091104,SOD1
KEGG_2021_Human,Human papillomavirus infection,1/331,0.0800633860831911,0.0824895492978332,0,0,14.897727272727272,37.615817324349365,TBK1
KEGG_2021_Human,Herpes simplex virus 1 infection,1/498,0.1184632926214605,0.1184632926214605,0,0,9.80784708249497,20.92162992712527,TBK1
