Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Noncanonical Activation Of NOTCH3 R-HSA-9017802,1/8,0.002797015027105,0.0518180339313932,0,0,475.8571428571428,2797.6605002155425,PSEN1
Reactome_2022,Activation Of AMPK Downstream Of NMDARs R-HSA-9619483,1/10,0.0034952242970889,0.0518180339313932,0,0,370.0740740740741,2093.271349114512,MAPT
Reactome_2022,Activation Of PPARGC1A (PGC-1alpha) By Phosphorylation R-HSA-2151209,1/10,0.0034952242970889,0.0518180339313932,0,0,370.0740740740741,2093.271349114512,PPARGC1A
Reactome_2022,Regulated Proteolysis Of p75NTR R-HSA-193692,1/11,0.0038441720045859,0.0518180339313932,0,0,333.05,1852.1566750462316,PSEN1
Reactome_2022,NOTCH4 Activation And Transmission Of Signal To Nucleus R-HSA-9013700,1/11,0.0038441720045859,0.0518180339313932,0,0,333.05,1852.1566750462316,PSEN1
Reactome_2022,Caspase-mediated Cleavage Of Cytoskeletal Proteins R-HSA-264870,1/12,0.0041930151049605,0.0518180339313932,0,0,302.7575757575757,1657.3964565725007,MAPT
Reactome_2022,Developmental Biology R-HSA-1266738,3/1073,0.0045789888627348,0.0518180339313932,0,0,13.263785046728971,71.44242135885924,TREM2;PSEN1;PPARGC1A
Reactome_2022,NRIF Signals Cell Death From Nucleus R-HSA-205043,1/16,0.0055873417078214,0.0518180339313932,0,0,221.9777777777778,1151.4545938502376,PSEN1
Reactome_2022,Other Semaphorin Interactions R-HSA-416700,1/19,0.006631989066781,0.0518180339313932,0,0,184.9537037037037,927.7001289942034,TREM2
Reactome_2022,NOTCH2 Activation And Transmission Of Signal To Nucleus R-HSA-2979096,1/21,0.0073278982772855,0.0518180339313932,0,0,166.44166666666666,818.2383072102982,PSEN1
Reactome_2022,NOTCH3 Activation And Transmission Of Signal To Nucleus R-HSA-9013507,1/25,0.0087184638276748,0.0518180339313932,0,0,138.67361111111111,657.6335609979999,PSEN1
Reactome_2022,TRP Channels R-HSA-3295583,1/25,0.0087184638276748,0.0518180339313932,0,0,138.67361111111111,657.6335609979999,TRPM7
Reactome_2022,DAP12 Signaling R-HSA-2424491,1/28,0.009760292455613,0.0518180339313932,0,0,123.24691358024693,570.5633183132499,TREM2
Reactome_2022,"FOXO-mediated Transcription Of Oxidative Stress, Metabolic And Neuronal Genes R-HSA-9615017",1/29,0.0101073601190722,0.0518180339313932,0,0,118.83928571428572,546.0060757050519,PPARGC1A
Reactome_2022,Activated NOTCH1 Transmits Signal To Nucleus R-HSA-2122948,1/31,0.0108011827726926,0.0518180339313932,0,0,110.90555555555557,502.1914056148727,PSEN1
Reactome_2022,Signaling By NOTCH2 R-HSA-1980145,1/32,0.0111479378107245,0.0518180339313932,0,0,107.3225806451613,482.57606413668,PSEN1
Reactome_2022,Nuclear Signaling By ERBB4 R-HSA-1251985,1/32,0.0111479378107245,0.0518180339313932,0,0,107.3225806451613,482.57606413668,PSEN1
Reactome_2022,Detoxification Of Reactive Oxygen Species R-HSA-3299685,1/34,0.011841135434323,0.0518180339313932,0,0,100.8080808080808,447.2023640851642,SOD1
Reactome_2022,Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505,1/35,0.0121875780684806,0.0518180339313932,0,0,97.83823529411764,431.20617589056735,SOD1
Reactome_2022,Axon Guidance R-HSA-422475,2/519,0.0129445451773528,0.0518180339313932,0,0,15.068471953578335,65.5038651358567,TREM2;PSEN1
Reactome_2022,Apoptotic Cleavage Of Cellular Proteins R-HSA-111465,1/38,0.0132262815609199,0.0518180339313932,0,0,89.89189189189189,388.8318191740525,MAPT
Reactome_2022,Nervous System Development R-HSA-9675108,2/545,0.0142130323464275,0.0518180339313932,0,0,14.32780847145488,60.94470829278966,TREM2;PSEN1
Reactome_2022,SUMOylation Of Transcription Cofactors R-HSA-3899300,1/43,0.0149553741881686,0.0518180339313932,0,0,79.17063492063492,332.7292054829482,PPARGC1A
Reactome_2022,DAP12 Interactions R-HSA-2172127,1/43,0.0149553741881686,0.0518180339313932,0,0,79.17063492063492,332.7292054829482,TREM2
Reactome_2022,Interleukin-12 Signaling R-HSA-9020591,1/44,0.0153008809616605,0.0518180339313932,0,0,77.32558139534883,323.20893495079423,SOD1
Reactome_2022,Heme Signaling R-HSA-9707616,1/45,0.0156462838746998,0.0518180339313932,0,0,75.56439393939394,314.1606183022885,PPARGC1A
Reactome_2022,EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,1/49,0.0170268574512903,0.0518180339313932,0,0,69.25347222222223,282.06685294018627,PSEN1
Reactome_2022,Signaling By NOTCH3 R-HSA-9012852,1/49,0.0170268574512903,0.0518180339313932,0,0,69.25347222222223,282.06685294018627,PSEN1
Reactome_2022,Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201,1/52,0.0180611983617244,0.0518180339313932,0,0,65.16993464052288,261.5914254592524,PPARGC1A
Reactome_2022,Apoptotic Execution Phase R-HSA-75153,1/52,0.0180611983617244,0.0518180339313932,0,0,65.16993464052288,261.5914254592524,MAPT
Reactome_2022,Interleukin-12 Family Signaling R-HSA-447115,1/54,0.018750240650692,0.0518180339313932,0,0,62.70440251572328,249.34710980306107,SOD1
Reactome_2022,Signaling By ERBB4 R-HSA-1236394,1/57,0.0197830271154541,0.0518180339313932,0,0,59.336309523809526,232.7722436237054,PSEN1
Reactome_2022,Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862,1/58,0.0201270821818301,0.0518180339313932,0,0,58.29239766081872,227.6719762446049,PSEN1
Reactome_2022,Post NMDA Receptor Activation Events R-HSA-438064,1/61,0.0211586264750493,0.0518180339313932,0,0,55.36944444444445,213.4883869485878,MAPT
Reactome_2022,Semaphorin Interactions R-HSA-373755,1/64,0.0221892399395956,0.0518180339313932,0,0,52.72486772486773,200.7840887685652,TREM2
Reactome_2022,FOXO-mediated Transcription R-HSA-9614085,1/65,0.0225325710338771,0.0518180339313932,0,0,51.8984375,196.84005200040264,PPARGC1A
Reactome_2022,Immune System R-HSA-168256,3/1943,0.0237480132016051,0.0518180339313932,0,0,6.979252577319588,26.10419416608763,TREM2;PSEN1;SOD1
Reactome_2022,Circadian Clock R-HSA-400253,1/69,0.0239048624297548,0.0518180339313932,0,0,48.83578431372549,182.336868459542,PPARGC1A
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,2/722,0.0242225481718873,0.0518180339313932,0,0,10.707222222222224,39.83591337647725,PPARGC1A;SOD1
Reactome_2022,Regulation Of RUNX2 Expression And Activity R-HSA-8939902,1/72,0.024932997075323,0.0518180339313932,0,0,46.76525821596244,172.63690482090692,PPARGC1A
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,2/736,0.0251123397790764,0.0518180339313932,0,0,10.495367847411444,38.66909057023229,PPARGC1A;SOD1
Reactome_2022,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,1/74,0.0256179044155202,0.0518180339313932,0,0,45.47945205479452,166.65780482203337,MAPT
Reactome_2022,Signaling By NOTCH1 R-HSA-1980143,1/74,0.0256179044155202,0.0518180339313932,0,0,45.47945205479452,166.65780482203337,PSEN1
Reactome_2022,"Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998",1/74,0.0256179044155202,0.0518180339313932,0,0,45.47945205479452,166.65780482203337,PSEN1
Reactome_2022,Signaling By NOTCH4 R-HSA-9013694,1/81,0.0280118340691475,0.0554011829367583,0,0,41.485416666666666,148.3156835435028,PSEN1
Reactome_2022,Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,1/84,0.0290362597234849,0.0561788503345686,0,0,39.97991967871486,141.4973273170703,PPARGC1A
Reactome_2022,Mitochondrial Biogenesis R-HSA-1592230,1/89,0.0307415794593238,0.0582127781251025,0,0,37.69886363636363,131.2726893915506,PPARGC1A
