Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Autophagy (GO:0010506),7/241,2.00388419340312e-10,1.2143538212022909e-07,0,0,73.85523504273505,1649.243789643186,TBK1;TREM2;MAPT;C9ORF72;SQSTM1;OPTN;UBQLN2
GO_Biological_Process_2023,Astrocyte Activation (GO:0048143),3/12,7.477303779394712e-08,2.2656230451565977e-05,0,0,554.8888888888889,9105.065502265224,TREM2;MAPT;PSEN1
GO_Biological_Process_2023,Astrocyte Development (GO:0014002),3/15,1.5443721699144998e-07,3.1196317832272895e-05,0,0,416.1041666666667,6525.96062090017,TREM2;PSEN1;MAPT
GO_Biological_Process_2023,Positive Regulation Of Autophagy (GO:0010508),4/107,1.009953813466639e-06,0.00015300800274019582,0,0,70.19240953221535,969.0487472020492,TBK1;C9ORF72;SQSTM1;OPTN
GO_Biological_Process_2023,Regulation Of Intracellular Signal Transduction (GO:1902531),5/297,1.8559629741517288e-06,0.00022494271246718955,0,0,33.7208904109589,445.01819460853807,CYLD;TREM2;MAPT;SQSTM1;OPTN
GO_Biological_Process_2023,Positive Regulation Of Cellular Catabolic Process (GO:0031331),4/146,3.49412624225823e-06,0.00035290675046808123,0,0,50.81434058898848,638.4530838466443,TBK1;PSEN1;SQSTM1;OPTN
GO_Biological_Process_2023,Regulation Of Mitochondrion Organization (GO:0010821),3/50,6.548973936635469e-06,0.0005669540293715849,0,0,106.05319148936172,1265.8723345480742,TREM2;MAPT;SQSTM1
GO_Biological_Process_2023,Memory (GO:0007613),3/58,1.0272925816309452e-05,0.000778174130585441,0,0,90.5909090909091,1040.527062689842,TREM2;PSEN1;MAPT
GO_Biological_Process_2023,Positive Regulation Of Macroautophagy (GO:0016239),3/64,1.3833853485945852e-05,0.0008884980636458093,0,0,81.65573770491804,913.5963876883504,TBK1;C9ORF72;OPTN
GO_Biological_Process_2023,Positive Regulation Of ATP Biosynthetic Process (GO:2001171),2/8,1.4661684218577713e-05,0.0008884980636458093,0,0,512.2820512820513,5701.83907495754,VCP;TREM2
GO_Biological_Process_2023,Positive Regulation Of ATP Metabolic Process (GO:1903580),2/9,1.8842617526792617e-05,0.0010380569292033,0,0,439.0769230769231,4776.888806867305,VCP;TREM2
GO_Biological_Process_2023,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),4/232,2.1781130669511107e-05,0.0010999470988103,0,0,31.5103668261563,338.24697799947825,TBK1;TREM2;SQSTM1;OPTN
GO_Biological_Process_2023,Regulation Of Organelle Assembly (GO:1902115),3/80,2.7084163541981413e-05,0.0012625387004954,0,0,64.63636363636364,679.7522850469626,CYLD;C9ORF72;UBQLN2
GO_Biological_Process_2023,Regulation Of Kinase Activity (GO:0043549),3/85,3.248647135805955e-05,0.0013938048707954,0,0,60.67987804878049,627.1075359825817,ERBB4;TREM2;MAPT
GO_Biological_Process_2023,Positive Regulation Of Purine Nucleotide Biosynthetic Process (GO:1900373),2/12,3.450012056424365e-05,0.0013938048707954,0,0,307.3076923076923,3157.447555274819,VCP;TREM2
GO_Biological_Process_2023,Regulation Of Macroautophagy (GO:0016241),3/96,4.676253544823681e-05,0.001600085088742,0,0,53.473118279569896,533.1498864494959,TBK1;C9ORF72;UBQLN2
