Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Noncanonical Activation Of NOTCH3 R-HSA-9017802,1/8,0.0011995541091196,0.0222390755837068,0,0,1427.857142857143,9603.48923469958,PSEN1
Reactome_2022,Activation Of AMPK Downstream Of NMDARs R-HSA-9619483,1/10,0.0014992947695318,0.0222390755837068,0,0,1110.4444444444443,7220.954198683598,MAPT
Reactome_2022,Regulated Proteolysis Of p75NTR R-HSA-193692,1/11,0.0016491427308511,0.0222390755837068,0,0,999.35,6403.334808352065,PSEN1
Reactome_2022,NOTCH4 Activation And Transmission Of Signal To Nucleus R-HSA-9013700,1/11,0.0016491427308511,0.0222390755837068,0,0,999.35,6403.334808352065,PSEN1
Reactome_2022,Caspase-mediated Cleavage Of Cytoskeletal Proteins R-HSA-264870,1/12,0.0017989757687595,0.0222390755837068,0,0,908.4545454545456,5741.921288120221,MAPT
Reactome_2022,NRIF Signals Cell Death From Nucleus R-HSA-205043,1/16,0.0023981585785517,0.0222390755837068,0,0,666.0666666666667,4018.416230915481,PSEN1
Reactome_2022,NOTCH2 Activation And Transmission Of Signal To Nucleus R-HSA-2979096,1/21,0.0031468008242819,0.0222390755837068,0,0,499.425,2877.371689634861,PSEN1
Reactome_2022,Post-chaperonin Tubulin Folding Pathway R-HSA-389977,1/23,0.0034461530563075,0.0222390755837068,0,0,453.9772727272728,2574.27663877793,TUBA4A
Reactome_2022,NOTCH3 Activation And Transmission Of Signal To Nucleus R-HSA-9013507,1/25,0.0037454454654532,0.0222390755837068,0,0,416.1041666666667,2324.8633249285726,PSEN1
Reactome_2022,Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960,1/26,0.003895069234369,0.0222390755837068,0,0,399.44,2216.1106253087632,TUBA4A
Reactome_2022,Prefoldin Mediated Transfer Of Substrate To CCT/TriC R-HSA-389957,1/28,0.0041942719009199,0.0222390755837068,0,0,369.8148148148149,2024.379431258311,TUBA4A
Reactome_2022,Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328,1/31,0.0046429637132384,0.0222390755837068,0,0,332.78333333333336,1787.845973802925,TUBA4A
Reactome_2022,Activated NOTCH1 Transmits Signal To Nucleus R-HSA-2122948,1/31,0.0046429637132384,0.0222390755837068,0,0,332.78333333333336,1787.845973802925,PSEN1
Reactome_2022,Signaling By NOTCH2 R-HSA-1980145,1/32,0.0047924977347936,0.0222390755837068,0,0,322.03225806451616,1719.8788256956173,PSEN1
Reactome_2022,Nuclear Signaling By ERBB4 R-HSA-1251985,1/32,0.0047924977347936,0.0222390755837068,0,0,322.03225806451616,1719.8788256956173,PSEN1
Reactome_2022,Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958,1/33,0.0049420167963792,0.0222390755837068,0,0,311.953125,1656.4654076932638,TUBA4A
Reactome_2022,Apoptotic Cleavage Of Cellular Proteins R-HSA-111465,1/38,0.0056893877328946,0.024096230398142,0,0,269.72972972972974,1394.274144706199,MAPT
Reactome_2022,EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,1/49,0.0073322875730407,0.0272280309297007,0,0,207.80208333333331,1021.4444344646477,PSEN1
