Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Amyotrophic lateral sclerosis,21/364,1.7437598683899214e-29,1.0462559210339527e-27,0,0,109.23005565862708,7233.096761925808,VCP;FUS;SIGMAR1;CHCHD10;ANXA11;SOD1;SETX;GLE1;TBK1;ALS2;VAPB;HNRNPA2B1;CHMP2B;ANG;MATR3;TARDBP;HNRNPA1;SQSTM1;SPG11;OPTN;UBQLN2
KEGG_2021_Human,Pathways of neurodegeneration,14/475,4.790781138876163e-15,1.437234341662849e-13,0,0,32.91130392865751,1085.1542421335737,VCP;FUS;SIGMAR1;PSEN1;SOD1;TBK1;ALS2;VAPB;CHMP2B;MAPT;TARDBP;SQSTM1;SPG11;OPTN
KEGG_2021_Human,Necroptosis,4/159,0.00011627184048040208,0.002325436809608,0,0,18.26082949308756,165.43543937804407,CYLD;CHMP2B;TRPM7;SQSTM1
KEGG_2021_Human,Mitophagy,3/68,0.0001737323260567956,0.0026059848908519,0,0,31.67586206896552,274.24944905422035,TBK1;SQSTM1;OPTN
KEGG_2021_Human,mRNA surveillance pathway,3/98,0.0005103697478646543,0.0061244369743758,0,0,21.640290381125222,164.0415183427074,GLE1;FUS;TARDBP
KEGG_2021_Human,Osteoclast differentiation,3/127,0.0010840451030865,0.0108404510308657,0,0,16.555061179087875,113.02232592580732,CYLD;TREM2;SQSTM1
KEGG_2021_Human,RNA transport,3/186,0.0032190836891171,0.0275921459067186,0,0,11.184284906726964,64.18279196538953,GLE1;FUS;TARDBP
KEGG_2021_Human,RIG-I-like receptor signaling pathway,2/70,0.0055965781432796,0.041974336074597,0,0,19.50980392156863,101.17003753488852,CYLD;TBK1
KEGG_2021_Human,Peroxisome,2/82,0.0076049172113032,0.0506994480753552,0,0,16.573333333333334,80.86063436795104,DAO;SOD1
KEGG_2021_Human,Longevity regulating pathway,2/102,0.0115636937811125,0.0693821626866752,0,0,13.245333333333331,59.072662599526296,PPARGC1A;SOD1
KEGG_2021_Human,Autophagy,2/137,0.0202016422578301,0.1101907759518008,0,0,9.794074074074071,38.216392592403565,TBK1;SQSTM1
KEGG_2021_Human,Spliceosome,2/150,0.0239236862966857,0.1187526357397081,0,0,8.927927927927929,33.326939424402696,FUS;HNRNPA1
KEGG_2021_Human,Cellular senescence,2/156,0.0257297377436034,0.1187526357397081,0,0,8.577489177489177,31.39453543211697,TRPM7;SQSTM1
KEGG_2021_Human,Protein processing in endoplasmic reticulum,2/171,0.0304790744447987,0.130624604763423,0,0,7.81025641025641,27.26337853820292,VCP;UBQLN2
KEGG_2021_Human,NOD-like receptor signaling pathway,2/181,0.0338245029924723,0.1352980119698895,0,0,7.370204841713222,24.95971312592548,TBK1;TRPM7
KEGG_2021_Human,Shigellosis,2/246,0.0587065879312437,0.2191818037439565,0,0,5.389071038251366,15.279112142102711,TBK1;SQSTM1
KEGG_2021_Human,"Glycine, serine and threonine metabolism",1/40,0.0621015110607876,0.2191818037439565,0,0,16.483870967741936,45.808429462981536,DAO
KEGG_2021_Human,Sphingolipid metabolism,1/49,0.0755505063421219,0.2260281992234474,0,0,13.387096774193548,34.57825366469509,SPTLC1
KEGG_2021_Human,Arginine and proline metabolism,1/50,0.0770332554327668,0.2260281992234474,0,0,13.113232389730086,33.61600807740255,DAO
KEGG_2021_Human,Cholesterol metabolism,1/50,0.0770332554327668,0.2260281992234474,0,0,13.113232389730086,33.61600807740255,VAPB
KEGG_2021_Human,Huntington disease,2/306,0.0857437990741094,0.2260281992234474,0,0,4.312280701754386,10.592649702609188,PPARGC1A;SOD1
KEGG_2021_Human,Legionellosis,1/57,0.0873481810302957,0.2260281992234474,0,0,11.47004608294931,27.962287016698763,VCP
KEGG_2021_Human,Notch signaling pathway,1/59,0.0902747323888046,0.2260281992234474,0,0,11.0734149054505,26.630429773969347,PSEN1
KEGG_2021_Human,Mineral absorption,1/60,0.0917345968770788,0.2260281992234474,0,0,10.88518316019683,26.003131702693533,TRPM7
KEGG_2021_Human,Cytosolic DNA-sensing pathway,1/63,0.096100586502737,0.2260281992234474,0,0,10.356919875130073,24.259633388516598,TBK1
KEGG_2021_Human,Human papillomavirus infection,2/331,0.0979455529968272,0.2260281992234474,0,0,3.979533941236069,9.245824460132964,TBK1;PSEN1
KEGG_2021_Human,Adipocytokine signaling pathway,1/69,0.1047716549042563,0.2328258997872364,0,0,9.44022770398482,21.296889488505485,PPARGC1A
KEGG_2021_Human,Alzheimer disease,2/369,0.117368466697474,0.2515038572088728,0,0,3.560581289736603,7.628321113702592,MAPT;PSEN1
KEGG_2021_Human,IL-17 signaling pathway,1/94,0.140041679790088,0.2809428286296523,0,0,6.893860561914672,13.552055795836344,TBK1
KEGG_2021_Human,Toll-like receptor signaling pathway,1/104,0.153769470708343,0.2809428286296523,0,0,6.221421860319449,11.64837276263413,TBK1
KEGG_2021_Human,C-type lectin receptor signaling pathway,1/104,0.153769470708343,0.2809428286296523,0,0,6.221421860319449,11.64837276263413,CYLD
KEGG_2021_Human,NF-kappa B signaling pathway,1/104,0.153769470708343,0.2809428286296523,0,0,6.221421860319449,11.64837276263413,CYLD
KEGG_2021_Human,Glucagon signaling pathway,1/107,0.1578462445743097,0.2809428286296523,0,0,6.044430919050518,11.15882855607213,PPARGC1A
KEGG_2021_Human,Insulin resistance,1/108,0.1592009362234696,0.2809428286296523,0,0,5.987639433222792,11.00281511800529,PPARGC1A
KEGG_2021_Human,Sphingolipid signaling pathway,1/119,0.173963905617458,0.2842596849509511,0,0,5.42646254784035,9.490380724243735,SPTLC1
