Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Amyotrophic lateral sclerosis,6/364,9.471150539351226e-10,3.1254796779859044e-08,0,0,164.53072625698323,3418.553706239052,VCP;TBK1;CHMP2B;SQSTM1;OPTN;UBQLN2
KEGG_2021_Human,Pathways of neurodegeneration,5/475,3.906114681952972e-07,6.4450892252224034e-06,0,0,69.22695035460993,1021.4818974977476,VCP;TBK1;CHMP2B;SQSTM1;OPTN
KEGG_2021_Human,Mitophagy,3/68,2.0794874561975374e-06,2.287436201817291e-05,0,0,183.94153846153847,2406.578721167035,TBK1;SQSTM1;OPTN
KEGG_2021_Human,Necroptosis,3/159,2.681393223138289e-05,0.00022121494090890888,0,0,76.29230769230769,803.097762829936,CYLD;CHMP2B;SQSTM1
KEGG_2021_Human,RIG-I-like receptor signaling pathway,2/70,0.00033353652023114023,0.0022013410335255,0,0,97.66666666666669,781.8957168168002,CYLD;TBK1
KEGG_2021_Human,Osteoclast differentiation,2/127,0.0010924869820753,0.0059847724001694,0,0,52.97866666666667,361.2773446106595,CYLD;SQSTM1
KEGG_2021_Human,Autophagy,2/137,0.0012694971757935,0.0059847724001694,0,0,49.02962962962963,326.9851886743162,TBK1;SQSTM1
KEGG_2021_Human,Protein processing in endoplasmic reticulum,2/171,0.0019672480994032,0.0081148984100384,0,0,39.09861932938856,243.62817388799616,VCP;UBQLN2
KEGG_2021_Human,Shigellosis,2/246,0.0040177678292462,0.0147318153739028,0,0,26.97814207650273,148.83918672360818,TBK1;SQSTM1
KEGG_2021_Human,Legionellosis,1/57,0.0225776122579708,0.0745061204513038,0,0,50.85714285714285,192.78907770536532,VCP
KEGG_2021_Human,Cytosolic DNA-sensing pathway,1/63,0.0249280582059939,0.0747841746179818,0,0,45.92165898617512,169.5318022982446,TBK1
KEGG_2021_Human,IL-17 signaling pathway,1/94,0.0369934216241738,0.089886516401482,0,0,30.566820276497698,100.7792703363177,TBK1
KEGG_2021_Human,Toll-like receptor signaling pathway,1/104,0.0408575074552191,0.089886516401482,0,0,27.58529819694868,88.20853410483198,TBK1
KEGG_2021_Human,C-type lectin receptor signaling pathway,1/104,0.0408575074552191,0.089886516401482,0,0,27.58529819694868,88.20853410483198,CYLD
KEGG_2021_Human,NF-kappa B signaling pathway,1/104,0.0408575074552191,0.089886516401482,0,0,27.58529819694868,88.20853410483198,CYLD
KEGG_2021_Human,Yersinia infection,1/137,0.0535129132165143,0.0980464549612835,0,0,20.857142857142858,61.06621624401382,TBK1
KEGG_2021_Human,Fluid shear stress and atherosclerosis,1/139,0.0542751893235674,0.0980464549612835,0,0,20.5527950310559,59.884433789824605,SQSTM1
KEGG_2021_Human,Measles,1/139,0.0542751893235674,0.0980464549612835,0,0,20.5527950310559,59.884433789824605,TBK1
KEGG_2021_Human,Cellular senescence,1/156,0.060732878837787,0.0980464549612835,0,0,18.28294930875576,51.21547862254709,SQSTM1
KEGG_2021_Human,Hepatitis C,1/157,0.0611115384346108,0.0980464549612835,0,0,18.164835164835164,50.77170582323112,TBK1
KEGG_2021_Human,Hepatitis B,1/162,0.063002833601897,0.0980464549612835,0,0,17.596273291925467,48.646227367856696,TBK1
KEGG_2021_Human,Influenza A,1/172,0.0667754258809193,0.0980464549612835,0,0,16.55889724310777,44.81533303064938,TBK1
KEGG_2021_Human,NOD-like receptor signaling pathway,1/181,0.0701593886784966,0.0980464549612835,0,0,15.723809523809525,41.77793617696802,TBK1
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,1/193,0.0746546352290198,0.0980464549612835,0,0,14.732142857142858,38.2281821051113,TBK1
KEGG_2021_Human,Epstein-Barr virus infection,1/202,0.0780135801130876,0.0980464549612835,0,0,14.066098081023457,35.88082085621993,TBK1
KEGG_2021_Human,Human immunodeficiency virus 1 infection,1/212,0.0817332242281425,0.0980464549612835,0,0,13.39268788083954,33.53923725840124,TBK1
KEGG_2021_Human,Lipid and atherosclerosis,1/215,0.0828465539114145,0.0980464549612835,0,0,13.202937249666222,32.88541571880503,TBK1
KEGG_2021_Human,Human cytomegalovirus infection,1/225,0.0865491275299395,0.0980464549612835,0,0,12.607142857142858,30.85022166120884,TBK1
KEGG_2021_Human,Coronavirus disease,1/232,0.0891331408738941,0.0980464549612835,0,0,12.22077922077922,29.54524990317953,TBK1
KEGG_2021_Human,Ras signaling pathway,1/232,0.0891331408738941,0.0980464549612835,0,0,12.22077922077922,29.54524990317953,TBK1
KEGG_2021_Human,Endocytosis,1/252,0.0964808267596422,0.1027053962280063,0,0,11.235628912919749,26.273517981296447,CHMP2B
KEGG_2021_Human,Human papillomavirus infection,1/331,0.1249996739252895,0.1289059137354548,0,0,8.511688311688312,17.699580468754757,TBK1
KEGG_2021_Human,Herpes simplex virus 1 infection,1/498,0.1827067079583059,0.1827067079583059,0,0,5.603621730382294,9.525445845261176,TBK1
